# Spherical harmonics problem 2021/03/23 19:57:00
order 1
N 512
# theta phi I
2.254105e+00 3.701276e+00 4.750200e-01 
2.225957e+00 4.901344e+00 4.464409e-01 
1.716878e+00 2.191128e+00 4.073703e-01 
2.343947e+00 4.167477e+00 4.707567e-01 
9.314116e-01 4.522795e+00 4.044118e-01 
2.216889e+00 6.020608e+00 3.963372e-01 
8.334562e-01 3.153833e+00 4.039093e-01 
1.073839e+00 4.833931e+00 4.001917e-01 
1.838401e+00 2.601964e+00 4.357718e-01 
1.236863e+00 5.338850e+00 3.816044e-01 
2.183053e+00 3.584694e+00 4.743599e-01 
8.928918e-01 5.020076e+00 3.823395e-01 
7.141314e-01 3.870371e+00 4.017893e-01 
2.784084e+00 6.076954e+00 4.288222e-01 
2.578529e+00 3.442791e+00 4.694492e-01 
6.735216e-01 3.202642e+00 3.938924e-01 
2.426127e+00 3.252309e+00 4.692975e-01 
4.292741e-01 1.337434e+00 3.375997e-01 
2.110981e+00 9.855590e-01 3.760946e-01 
1.384801e+00 2.270964e+00 3.963604e-01 
1.404030e+00 4.049697e+00 4.469409e-01 
2.488191e+00 1.002899e+00 4.033441e-01 
1.619636e+00 3.660632e+00 4.605741e-01 
1.172313e+00 4.065249e-01 3.266286e-01 
1.893701e+00 4.017637e+00 4.682336e-01 
1.185734e+00 7.526107e-01 3.266354e-01 
9.474409e-01 2.983135e+00 4.065679e-01 
2.158404e+00 4.543094e+00 4.594926e-01 
1.412224e+00 1.191462e+00 3.428246e-01 
1.584449e+00 5.448190e+00 3.911941e-01 
1.130938e+00 3.757471e+00 4.326403e-01 
2.327988e+00 2.152124e+00 4.309282e-01 
1.321400e+00 4.759834e+00 4.172612e-01 
1.125192e+00 5.508891e+00 3.677282e-01 
2.778991e+00 3.161277e+00 4.609812e-01 
2.028046e+00 3.032174e+00 4.606057e-01 
1.323003e+00 1.620374e-01 3.348930e-01 
2.690999e+00 4.827478e+00 4.535610e-01 
1.364748e+00 4.140344e-01 3.318941e-01 
1.787904e+00 5.476470e+00 3.993264e-01 
1.395686e+00 8.646489e-01 3.341685e-01 
6.350414e-01 2.220437e+00 3.627448e-01 
1.365639e+00 6.269881e+00 3.414176e-01 
5.673196e-01 3.992696e+00 3.899338e-01 
9.111063e-02 2.498903e+00 3.535260e-01 
2.052175e+00 4.497055e-01 3.686446e-01 
5.317935e-01 1.044496e+00 3.309063e-01 
1.026886e+00 4.442792e+00 4.131731e-01 
1.167428e+00 2.720583e+00 4.092264e-01 
1.938247e+00 5.563293e+00 4.018625e-01 
1.343321e+00 4.895349e+00 4.114587e-01 
1.551993e+00 3.826161e+00 4.573567e-01 
1.235983e+00 5.648098e+00 3.645405e-01 
2.480020e+00 4.051315e+00 4.711182e-01 
1.414459e-01 1.457508e+00 3.465696e-01 
1.537801e+00 4.028335e-01 3.389418e-01 
1.279139e+00 5.347924e+00 3.829683e-01 
1.875189e+00 1.345749e+00 3.716243e-01 
1.203687e+00 4.438104e+00 4.243740e-01 
1.911275e+00 4.010137e+00 4.688091e-01 
1.910565e+00 2.997192e+00 4.562495e-01 
1.421085e+00 3.901193e+00 4.499639e-01 
1.285045e+00 6.182127e+00 3.417111e-01 
1.385387e+00 4.821911e+00 4.174886e-01 
1.406475e+00 4.598495e+00 4.294116e-01 
9.388811e-01 3.709733e+00 4.189914e-01 
2.879715e+00 5.528417e+00 4.413246e-01 
2.124365e+00 1.723122e+00 4.021827e-01 
1.552550e+00 4.240747e+00 4.501986e-01 
7.394558e-01 1.688246e+00 3.455068e-01 
7.640140e-01 9.285210e-01 3.258005e-01 
4.959709e-01 2.978347e+00 3.778548e-01 
1.213527e+00 5.049397e+00 3.965714e-01 
2.215549e+00 3.436371e-01 3.813092e-01 
9.615671e-01 1.924509e+00 3.601844e-01 
2.355379e+00 1.007778e+00 3.938259e-01 
1.314468e+00 2.473923e-01 3.327491e-01 
2.509516e+00 2.696784e+00 4.550132e-01 
1.429095e+00 2.620448e-01 3.365145e-01 
2.304509e+00 6.153021e-02 3.925733e-01 
2.394479e+00 5.464371e-02 3.989903e-01 
2.575318e+00 4.980439e+00 4.491756e-01 
6.606519e-01 1.232443e+00 3.321693e-01 
2.319277e+00 3.796551e-01 3.885534e-01 
1.920976e+00 4.685941e-01 3.596978e-01 
2.180702e+00 2.038526e+00 4.199200e-01 
1.769999e+00 2.691684e-01 3.529992e-01 
1.404754e+00 1.429266e+00 3.516816e-01 
1.304029e+00 6.826320e-01 3.292224e-01 
1.145674e+00 6.253107e+00 3.353800e-01 
1.576193e+00 5.358285e+00 3.961301e-01 
1.267207e+00 6.227968e+00 3.395163e-01 
2.056387e+00 6.275582e+00 3.776452e-01 
1.046071e+00 5.936099e+00 3.448616e-01 
1.665013e+00 2.338231e+00 4.136115e-01 
4.450705e-01 2.794349e+00 3.712604e-01 
2.171148e+00 4.233237e+00 4.689046e-01 
1.666190e+00 3.936324e+00 4.615570e-01 
2.557257e+00 6.166428e+00 4.135756e-01 
1.484664e+00 4.035658e+00 4.515579e-01 
2.324862e+00 3.011843e+00 4.639043e-01 
9.429459e-01 4.459327e+00 4.072358e-01 
8.684982e-01 1.108327e+00 3.287406e-01 
9.930614e-01 5.090459e+00 3.837696e-01 
2.834031e+00 2.384667e+00 4.480327e-01 
6.058464e-01 1.190005e+00 3.319133e-01 
1.496386e+00 2.116332e-01 3.403233e-01 
1.728732e+00 2.682182e+00 4.354684e-01 
9.650415e-01 4.941432e+00 3.894515e-01 
1.525275e+00 1.323767e+00 3.524271e-01 
1.589363e+00 1.815815e+00 3.794401e-01 
1.822915e+00 2.720754e+00 4.411843e-01 
7.577967e-01 6.098830e+00 3.353833e-01 
9.540945e-01 5.707861e+00 3.525652e-01 
1.259810e+00 3.041638e+00 4.280161e-01 
1.598260e+00 5.301063e-01 3.408309e-01 
1.395185e+00 4.794547e+00 4.194035e-01 
6.537347e-01 6.515603e-01 3.251636e-01 
1.619409e+00 3.953894e+00 4.593255e-01 
2.388287e+00 2.580591e+00 4.499511e-01 
1.719808e+00 2.021890e+00 3.975682e-01 
1.978699e+00 5.120719e+00 4.278524e-01 
1.177111e+00 2.179141e+00 3.815336e-01 
1.172982e+00 6.218456e+00 3.371771e-01 
2.390501e+00 4.374588e+00 4.662142e-01 
2.531399e+00 3.819262e+00 4.717884e-01 
9.966323e-02 5.236882e+00 3.522032e-01 
1.329386e+00 1.883338e+00 3.715301e-01 
2.479541e+00 3.059339e+00 4.648654e-01 
6.216947e-01 5.339019e+00 3.593018e-01 
8.683433e-01 3.308565e+00 4.096947e-01 
2.366523e+00 4.148458e+00 4.709758e-01 
6.298497e-01 1.409058e+00 3.365786e-01 
5.472008e-01 1.543611e+00 3.404296e-01 
4.101594e-01 2.240281e-01 3.333457e-01 
1.743378e+00 5.975891e-01 3.484070e-01 
5.381017e-01 3.292140e+00 3.858178e-01 
1.013331e+00 1.193914e-01 3.289259e-01 
1.567330e+00 1.496153e+00 3.618400e-01 
1.554683e+00 4.032650e+00 4.551272e-01 
1.473903e+00 1.064373e+00 3.415072e-01 
2.562190e+00 4.920044e-01 4.061573e-01 
1.908214e+00 2.069590e+00 4.092675e-01 
2.820488e+00 3.452785e+00 4.619569e-01 
8.242290e-01 5.686283e+00 3.505634e-01 
1.550755e+00 2.777832e+00 4.322351e-01 
2.533869e+00 3.180530e-01 4.051277e-01 
2.082496e+00 4.483480e+00 4.602299e-01 
1.423109e+00 3.828090e+00 4.506289e-01 
6.799433e-01 3.830235e+00 3.993738e-01 
1.229503e+00 5.141076e+00 3.923368e-01 
2.338958e+00 9.059615e-01 3.910973e-01 
1.541007e+00 5.917742e+00 3.633787e-01 
2.961275e+00 2.514688e+00 4.492198e-01 
2.659857e+00 4.144060e+00 4.662652e-01 
1.145987e+00 2.784645e+00 4.109183e-01 
2.801666e+00 5.374397e+00 4.422764e-01 
1.637157e+00 8.011623e-01 3.439239e-01 
1.357619e+00 3.981419e+00 4.453815e-01 
2.716378e+00 5.326994e+00 4.416130e-01 
2.101299e+00 2.578150e+00 4.435373e-01 
2.124451e+00 1.942658e+00 4.126797e-01 
1.700026e+00 6.535644e-01 3.460912e-01 
1.850055e+00 4.550420e+00 4.512932e-01 
6.874509e-01 2.950530e-01 3.262043e-01 
1.475022e+00 4.484949e-01 3.357552e-01 
1.991260e+00 1.158988e+00 3.723537e-01 
1.229849e+00 3.779758e+00 4.391727e-01 
1.374207e+00 5.754273e+00 3.644098e-01 
2.831186e+00 3.677012e+00 4.622257e-01 
1.694560e+00 4.659422e+00 4.404344e-01 
2.205734e+00 7.611414e-01 3.797640e-01 
1.193302e+00 2.979652e+00 4.217465e-01 
1.228653e+00 2.857600e-01 3.295878e-01 
2.235590e+00 1.143397e+00 3.881902e-01 
1.802576e+00 2.741776e+00 4.414301e-01 
1.172067e+00 4.268018e+00 4.278427e-01 
2.476579e+00 1.368325e+00 4.099496e-01 
2.244197e+00 5.061442e+00 4.398022e-01 
9.058982e-01 1.117004e+00 3.290911e-01 
1.586744e+00 2.824412e+00 4.361743e-01 
2.255711e+00 5.362152e-01 3.828721e-01 
1.491907e+00 2.933487e+00 4.364680e-01 
2.412784e+00 4.058913e+00 4.719061e-01 
1.782816e+00 5.309569e+00 4.087502e-01 
1.426425e+00 5.857159e+00 3.612976e-01 
1.132964e+00 4.190225e+00 4.273204e-01 
1.945074e-01 1.442103e+00 3.448310e-01 
2.655829e+00 2.756011e+00 4.563386e-01 
1.819067e+00 1.309906e+00 3.670145e-01 
1.920395e+00 3.422082e+00 4.683954e-01 
4.519640e-01 5.003161e-02 3.340608e-01 
2.146166e+00 2.885504e+00 4.576898e-01 
1.060411e+00 5.376524e+00 3.721695e-01 
2.495034e+00 2.793198e+00 4.578474e-01 
4.490763e-01 2.690961e+00 3.692303e-01 
2.362103e+00 2.604768e+00 4.504649e-01 
3.972262e-01 5.114098e+00 3.596555e-01 
2.551851e+00 1.438850e+00 4.163282e-01 
1.462684e+00 4.362662e+00 4.417872e-01 
6.411195e-01 4.829970e+00 3.773116e-01 
4.761903e-01 1.693753e+00 3.444278e-01 
2.714501e+00 5.641900e+00 4.339592e-01 
2.361482e+00 2.780996e+00 4.568252e-01 
1.113870e+00 4.685173e+00 4.091589e-01 
2.006276e+00 5.803272e+00 3.932090e-01 
9.650616e-01 3.477942e+00 4.193022e-01 
2.804305e+00 8.967505e-02 4.264079e-01 
1.692585e+00 6.330568e-01 3.456267e-01 
1.816981e+00 4.781514e+00 4.394540e-01 
2.350928e-01 4.903247e+00 3.583050e-01 
1.162201e+00 3.370715e+00 4.311641e-01 
2.107635e+00 4.367231e+00 4.644938e-01 
1.691109e+00 2.847039e+00 4.418953e-01 
6.814102e-01 4.279742e+00 3.942404e-01 
8.202032e-01 4.421976e-03 3.304281e-01 
9.728693e-01 5.447603e+00 3.653556e-01 
1.830214e+00 3.014371e-01 3.559850e-01 
1.477782e+00 2.552173e+00 4.169225e-01 
2.310371e+00 9.371800e-01 3.894420e-01 
3.115173e+00 3.951986e+00 4.478505e-01 
1.843544e+00 4.841462e+00 4.374423e-01 
1.913522e+00 4.516425e+00 4.547268e-01 
2.641314e+00 9.276966e-01 4.135271e-01 
3.224687e-01 2.566348e+00 3.613677e-01 
1.531367e+00 5.713003e+00 3.735570e-01 
1.400783e+00 1.366453e+00 3.488691e-01 
1.352272e+00 4.679972e-01 3.309910e-01 
2.767519e-01 4.847943e+00 3.605646e-01 
2.361481e+00 2.506918e+00 4.466668e-01 
1.689707e+00 2.714540e+00 4.354432e-01 
2.070393e+00 4.063450e-01 3.702872e-01 
1.384141e+00 5.658891e+00 3.699631e-01 
2.709655e+00 4.853347e+00 4.528992e-01 
9.237144e-01 4.028907e+00 4.158676e-01 
6.554877e-01 3.125735e+00 3.911269e-01 
9.040224e-01 2.499577e+00 3.849964e-01 
2.479185e+00 9.894959e-01 4.025016e-01 
1.131042e+00 7.830327e-02 3.318951e-01 
1.341925e+00 5.506062e+00 3.767062e-01 
1.279441e+00 4.852854e+00 4.103439e-01 
1.220187e+00 5.438674e+00 3.753081e-01 
1.289283e+00 5.760963e+00 3.606746e-01 
5.229580e-01 2.383379e+00 3.643277e-01 
1.052250e+00 6.120700e+00 3.378490e-01 
1.080730e+00 1.148880e+00 3.319635e-01 
1.238967e+00 1.402332e+00 3.445969e-01 
1.990282e+00 8.605518e-01 3.657644e-01 
2.246479e+00 2.138768e+00 4.273539e-01 
4.190496e-01 1.410935e+00 3.390611e-01 
2.105851e+00 2.949897e+00 4.593091e-01 
2.077270e+00 2.727220e+00 4.496858e-01 
2.987437e+00 2.408010e+00 4.479674e-01 
1.671943e+00 1.761561e+00 3.804567e-01 
1.387965e+00 1.206671e+00 3.424011e-01 
1.377230e+00 4.710400e+00 4.226514e-01 
1.969658e+00 1.233446e-01 3.684397e-01 
1.454163e+00 1.273901e+00 3.474146e-01 
6.022540e-01 2.351108e+00 3.661296e-01 
1.486780e+00 1.838435e+00 3.759184e-01 
6.707237e-01 1.271044e+00 3.329583e-01 
1.353857e+00 3.713502e+00 4.468898e-01 
5.636911e-01 4.046272e+00 3.891883e-01 
1.011653e+00 1.200498e+00 3.323111e-01 
2.174513e+00 1.039416e+00 3.815908e-01 
1.645898e+00 2.017716e+00 3.937730e-01 
1.416498e+00 3.746052e+00 4.505069e-01 
1.424996e+00 4.158203e+00 4.458081e-01 
1.392361e+00 3.519903e+00 4.477812e-01 
1.306873e+00 1.463921e+00 3.494860e-01 
2.744462e+00 8.068046e-01 4.201247e-01 
1.240270e+00 4.945147e+00 4.034925e-01 
2.224090e+00 2.152507e+00 4.271467e-01 
2.466109e+00 6.112638e+00 4.090573e-01 
2.434970e+00 3.888666e+00 4.732028e-01 
1.435297e+00 3.453686e-01 3.353486e-01 
1.026640e+00 2.104784e+00 3.713352e-01 
1.116597e+00 6.053256e+00 3.418071e-01 
2.515561e+00 4.313553e+00 4.665795e-01 
1.671227e+00 3.516116e+00 4.615253e-01 
2.618248e+00 6.303715e-02 4.143252e-01 
7.083927e-01 6.106666e+00 3.351607e-01 
1.716601e+00 9.560325e-01 3.507133e-01 
9.653885e-01 2.208624e+00 3.741019e-01 
1.303633e+00 1.688414e+00 3.600712e-01 
1.102341e+00 3.609399e-02 3.324728e-01 
2.112618e+00 2.490669e+00 4.396984e-01 
1.444309e+00 2.585045e+00 4.170496e-01 
2.109293e+00 2.599593e-01 3.749478e-01 
1.788724e+00 5.247124e+00 4.126530e-01 
1.148519e+00 3.805769e+00 4.337148e-01 
1.818344e+00 3.109548e+00 4.573331e-01 
1.495842e+00 1.992560e+00 3.851938e-01 
2.213409e+00 2.531105e+00 4.444023e-01 
1.243967e-01 7.933127e-01 3.446765e-01 
2.716665e+00 5.497851e+00 4.374523e-01 
1.317223e+00 2.951669e+00 4.278669e-01 
1.034769e+00 5.286444e+00 3.757798e-01 
1.648860e+00 4.732169e+00 4.349080e-01 
2.272060e+00 1.250897e-01 3.889313e-01 
8.643894e-01 4.162386e+00 4.094310e-01 
8.787195e-01 4.636297e+00 3.971939e-01 
2.591515e+00 4.074072e+00 4.687111e-01 
2.297502e+00 3.196701e+00 4.686226e-01 
1.167397e+00 2.137610e+00 3.788315e-01 
8.822354e-01 4.497347e+00 4.021206e-01 
2.219679e+00 4.129972e+00 4.713959e-01 
2.647973e+00 2.823830e+00 4.579456e-01 
1.721609e+00 1.475830e+00 3.686119e-01 
1.656861e+00 2.573740e+00 4.265911e-01 
1.951087e+00 1.758617e+00 3.946636e-01 
2.530232e+00 8.309223e-01 4.045136e-01 
1.853966e+00 1.343180e+00 3.702940e-01 
4.356653e-01 3.938169e+00 3.806030e-01 
1.864416e+00 4.275453e+00 4.615691e-01 
2.430604e+00 5.566989e+00 4.248481e-01 
2.594289e-01 2.974814e+00 3.642024e-01 
1.151676e+00 1.906006e+00 3.657161e-01 
2.176718e+00 6.817602e-01 3.771621e-01 
6.543938e-01 5.282640e-01 3.251713e-01 
1.705972e+00 1.652785e+00 3.763967e-01 
2.160490e+00 3.177398e+00 4.672715e-01 
2.481458e+00 5.892750e+00 4.161764e-01 
2.149060e+00 5.210374e+00 4.296424e-01 
7.176359e-01 2.726731e+00 3.840984e-01 
1.736360e+00 5.900674e+00 3.738783e-01 
1.087459e+00 6.108076e+00 3.390404e-01 
2.235229e+00 2.958039e+00 4.615644e-01 
4.902530e-01 4.272515e+00 3.812380e-01 
3.553012e-01 1.340554e+00 3.393009e-01 
1.454131e+00 5.306521e+00 3.934398e-01 
1.574456e+00 5.965151e+00 3.626752e-01 
3.574214e-01 4.323379e-01 3.339851e-01 
1.313405e+00 8.317635e-01 3.308987e-01 
6.610267e-01 3.315459e+00 3.949151e-01 
2.517818e+00 1.131114e+00 4.075102e-01 
1.445698e+00 4.995722e+00 4.111141e-01 
1.984018e+00 2.522529e+00 4.370521e-01 
1.033067e+00 9.143935e-01 3.261152e-01 
5.030228e-01 3.337637e+00 3.838881e-01 
2.519664e+00 2.663244e-01 4.046086e-01 
2.124631e+00 4.311934e+00 4.663483e-01 
2.082020e+00 1.144062e+00 3.778355e-01 
1.625783e+00 4.555789e+00 4.421242e-01 
2.621824e+00 4.664934e+00 4.577808e-01 
9.518186e-01 4.733029e+00 3.977761e-01 
4.224418e-01 3.096550e-01 3.322850e-01 
1.681269e+00 6.199467e+00 3.580669e-01 
1.289686e+00 3.192047e+00 4.347588e-01 
2.581886e+00 4.053088e+00 4.691441e-01 
1.059425e+00 5.543711e-02 3.311746e-01 
2.387919e+00 6.039135e+00 4.062447e-01 
1.529298e+00 5.116037e-01 3.376732e-01 
2.270794e+00 1.383839e+00 3.973915e-01 
1.538380e+00 2.052534e+00 3.907165e-01 
1.116701e+00 2.573017e+00 3.993850e-01 
1.157880e+00 2.229343e+00 3.834255e-01 
1.864571e-01 7.925689e-01 3.415511e-01 
2.240523e+00 4.110557e+00 4.718143e-01 
1.276519e+00 3.358734e+00 4.381879e-01 
1.398696e+00 4.595699e-01 3.326810e-01 
2.582642e+00 2.944642e+00 4.613188e-01 
2.349399e-01 3.987308e+00 3.662847e-01 
4.784317e-01 4.739540e-01 3.296539e-01 
2.355312e+00 4.848996e+00 4.510491e-01 
5.825868e-01 5.663719e+00 3.479210e-01 
1.854068e+00 4.183458e+00 4.637406e-01 
4.380945e-01 8.680458e-02 3.339492e-01 
8.931477e-01 3.726243e+00 4.156282e-01 
9.270345e-01 4.070673e+00 4.154930e-01 
2.284045e+00 1.793472e+00 4.135900e-01 
8.070042e-01 8.398178e-01 3.244410e-01 
6.125395e-01 2.029731e+00 3.555467e-01 
2.801348e+00 2.003449e+00 4.404136e-01 
2.499147e+00 1.980151e+00 4.303184e-01 
2.383856e+00 6.161433e+00 4.024862e-01 
9.545118e-01 4.113692e+00 4.167266e-01 
1.200402e+00 2.018795e+00 3.736918e-01 
2.649729e+00 2.171216e+00 4.408830e-01 
9.958078e-01 2.980249e+00 4.095471e-01 
2.219764e+00 5.478384e+00 4.194777e-01 
1.737165e+00 5.754248e+00 3.813742e-01 
1.670410e+00 3.545002e+00 4.618406e-01 
2.089485e+00 2.117777e+00 4.199847e-01 
2.191277e+00 2.182472e+00 4.273339e-01 
2.236592e+00 1.490941e+00 3.989729e-01 
4.113660e-01 5.934635e+00 3.415179e-01 
1.286625e+00 5.108754e-01 3.286862e-01 
2.509966e+00 1.971941e+00 4.304351e-01 
1.676637e+00 1.495115e+00 3.671688e-01 
1.953836e+00 4.638774e+00 4.508699e-01 
2.177157e+00 3.238450e+00 4.689555e-01 
2.727598e+00 4.742343e+00 4.551427e-01 
1.566310e+00 3.200260e+00 4.499440e-01 
1.565628e+00 4.710842e+00 4.321245e-01 
6.361523e-01 5.058947e+00 3.695027e-01 
3.775387e-01 7.600748e-01 3.332373e-01 
1.037797e+00 4.634336e+00 4.068149e-01 
2.251426e+00 1.521126e+00 4.009708e-01 
1.100907e+00 5.132990e+00 3.866664e-01 
2.609572e+00 2.550584e+00 4.511389e-01 
1.889965e+00 4.257348e+00 4.628476e-01 
2.245484e+00 6.171035e-01 3.820463e-01 
6.617183e-01 5.847335e+00 3.427220e-01 
2.532017e+00 3.299785e+00 4.687010e-01 
5.418119e-01 4.376061e+00 3.829746e-01 
7.228766e-01 5.259754e+00 3.652567e-01 
5.302635e-01 2.856259e+00 3.772614e-01 
1.724197e+00 1.968626e+00 3.946899e-01 
1.389292e+00 4.347793e+00 4.383413e-01 
2.111561e+00 3.979161e+00 4.728946e-01 
2.673159e+00 4.492327e+00 4.607832e-01 
9.446232e-01 2.896851e+00 4.034136e-01 
1.339379e+00 1.035806e+00 3.356605e-01 
1.533065e+00 4.840927e+00 4.238866e-01 
2.490636e+00 9.007207e-01 4.022310e-01 
2.307615e+00 5.457629e+00 4.241539e-01 
9.307308e-01 2.810729e+00 3.993803e-01 
2.027026e+00 1.050653e+00 3.718234e-01 
1.089754e+00 5.113966e+00 3.871315e-01 
2.230084e+00 3.549908e+00 4.742340e-01 
1.448392e+00 2.892937e+00 4.324787e-01 
1.188435e+00 4.015380e+00 4.343751e-01 
1.196645e+00 6.177998e+00 3.392056e-01 
2.452780e+00 1.762684e+00 4.206977e-01 
1.346634e+00 3.931902e-01 3.315115e-01 
2.332748e+00 3.544160e+00 4.739554e-01 
1.824433e+00 5.634140e-01 3.532082e-01 
2.253928e+00 5.162119e+00 4.355125e-01 
2.771919e+00 5.939620e+00 4.304013e-01 
1.827094e+00 4.004265e-01 3.544226e-01 
2.142797e-01 4.169718e+00 3.641299e-01 
2.260859e+00 4.134948e-01 3.839265e-01 
5.746270e-01 2.584642e+00 3.723495e-01 
1.433021e+00 4.981032e+00 4.113113e-01 
2.685400e+00 2.946276e+00 4.599572e-01 
1.513640e+00 6.275256e-01 3.368071e-01 
2.706153e+00 1.913158e+00 4.356443e-01 
1.906814e+00 3.400953e+00 4.676691e-01 
1.543122e+00 2.533928e+00 4.190917e-01 
2.383260e+00 5.987332e+00 4.075720e-01 
1.196518e+00 9.983472e-01 3.306447e-01 
1.933944e+00 1.817171e+00 3.967903e-01 
# Exact (~1e-8) pressure tensor
3.333333e-01 0.000000e+00 0.000000e+00 
0.000000e+00 3.333333e-01 0.000000e+00 
0.000000e+00 0.000000e+00 3.333333e-01 
